id,DiveNum,ObsTime,Collector,GPS,Depth_m,Depth_ft,AnemSpp,AnemDia,oldAnemID,AnemID,AnemSampleID,Spp,Size1,Col1,Recap1,TagID1,ID1,Size2,Col2,Recap2,TagID2,ID2,Size3,Col3,Recap3,TagID3,ID3,Size4,Col4,Recap4,TagID4,ID4,Size5,Col5,Recap5,TagID5,ID5,Size6,Col6,Recap6,TagID6,ID6,Size7,Col7,Recap7,TagID7,ID7,Spp2,Spp2Size1,Spp2Size2,Spp2Size3,Spp2Size4,Notes
356,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,21,12:54:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,21,12:59:00,MRS,3,3.0,,HECR,30,,2038,,APCL,9.6,YP,N,985153000401703,244,7.1,O,N,985153000400570,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,21,13:00:00,MRS,3,3.2,,HECR,30,,893,,APCL,8.0,YP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,21,13:00:00,MRS,3,3.2,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,21,13:01:00,MRS,3,2.5,,HECR,30,,,,APCL,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,21,13:01:00,MRS,3,2.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,21,13:01:00,MRS,3,2.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,21,13:08:00,MRS,3,,,????,,,,,APCL,9.9,O,N,985153000405647,246,8.3,O,N,985153000402882,247,9.7,O,N,985153000403500,248,6.0,YR,N,985153000403952,249,9.2,O,N,985153000402303,250,10.2,YP,N,985153000404530,251,,,N,985153000404530,,,,,,,These fish are from the group of anemones visible at 10:45
364,21,13:23:00,MRS,3,3.5,,HECR,30,,672,,APCL,7.0,,,,,8,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,21,13:23:00,MRS,3,3.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,21,13:23:00,MRS,3,3.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,21,13:29:00,MRS,3,3.1,,EMPT,,,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,21,13:30:00,MRS,3,3.1,,HECR,30,,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,21,13:33:00,MRS,3,,,????,,,,,APCL,9.4,O,N,985153000400801,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,21,13:35:00,MRS,3,3.0,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,21,13:37:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,21,13:37:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,21,13:37:00,MRS,3,2.4,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,21,13:37:00,MRS,3,1.7,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,21,13:37:00,MRS,3,1.7,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,21,13:37:00,MRS,3,1.7,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,21,13:37:00,MRS,3,1.7,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,21,13:38:00,MRS,3,2.9,,HECR,30,,668,,APPE,9.0,,,,,8,,,,,7,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,
378,21,13:38:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,21,13:38:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,21,13:38:00,MRS,3,2.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,21,13:51:00,MRS,3,3.6,,HECR,30,,2028,,APCL,8.9,O,N,985153000405779,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,21,14:01:00,MRS,3,2.7,,HECR,30,,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,21,14:03:00,MRS,3,2.9,,HECR,25,,2029,,APCL,9.8,O,N,985153000401598,254,7.4,YP,N,985153000403237,255,6.9,YR,N,985153000403636,256,,,,,,,,,,,,,,,,,,,,,,,,,,
382,21,14:06:00,MRS,3,3.2,,HECR,20,,638,,APCL,3.0,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,21,14:17:00,MRS,3,2.8,,HECR,30,,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,21,14:34:00,MRS,3,2.8,,HECR,30,,2294,,APCL,7.5,YP,N,985153000406665,257,8.7,YP,N,985153000399724,258,8.6,O,N,985153000400875,259,6.9,O,N,985153000350978,260,10.4,YP,N,985153000407603,261,5.5,YR,N,985153000407331,262,3.9,YR,N,985153000407331,263,,,,,,
383,21,14:34:00,MRS,3,2.8,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,21,14:36:00,MRS,3,1.7,,HECR,30,,2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,25,10:40:00,MRS,3,3.9,,HECR,25,,697,,APCL,5.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,25,10:43:00,MRS,3,3.9,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,25,10:43:30,MRS,3,3.4,,HECR,25,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,25,10:44:00,MRS,3,4.0,,HECR,30,,698,,APPE,9.0,,,,,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,25,11:16:00,MRS,3,4.0,,HECR,30,688,2295,,APCL,9.6,O,N,985153000400657,264,6,YR,N,985153000403323,265,9,YP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,25,11:42:00,MRS,3,6.4,,HECR,30,696,2296,,APCL,9.7,YP,N,985153000404202,266,9.3,O,N,985153000405084,267,3,YR,,,,1.0,YR,,,,,,,,,,,,,,,,,,,,,,,,
1291,25,12:07:00,MRS,3,4.9,,HECR,25,1326,2297,,APCL,8.9,YP,N,985153000407643,268,7.1,O,N,985153000407052,269,3,YR,,,,2.0,YR,,,,,,,,,,,,,,,,,,,,,,,,
390,26,13:47:00,MRS,3,3.5,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,26,13:49:00,MRS,3,5.0,,ENQD,30,,,,APFR,15.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,26,14:06:00,MRS,3,4.7,,HECR,25,,2298,,APCL,8.3,YP,N,985153000406100,270,4.8,O,N,,271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The 4.8cm fish has very thin orange on the edges of the tail
1204,26,14:23:00,MRS,3,3.6,,HECR,25,,2299,,APCL,6.7,YR,N,985153000404233,272,6.1,O,N,985153000401894,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,26,14:24:00,MRS,3,3.7,,HECR,30,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,26,14:50:00,MRS,3,4.7,,HECR,25,,2300,,APCL,7.2,O,N,985153000407247,274,10.5,YP,N,985153000405082,275,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,26,15:00:00,MRS,3,4.1,,HECR,20,,2301,,APCL,6.6,YP,N,985153000400051,276,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,26,15:22:00,MRS,3,3.0,,HECR,20,,2302,,APCL,7.7,YP,N,985153000401215,277,7,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,26,15:24:00,MRS,3,3.4,,HECR,30,,1308,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,26,15:26:00,MRS,3,3.6,,HECR,30,,,,APPE,7.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,26,15:28:00,MRS,3,2.5,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,27,8:52:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tire reef
397,27,8:54:00,MRS,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Many sargent major juveniles
398,27,8:56:00,MRS,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Many cardinal fish juveniles
399,27,9:00:00,MRS,3,4.3,,MADO,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,28,9:49:00,MRS,3,5.9,,MADO,20,,2303,,APCL,7.0,O,N,985153000405234,278,2.5,YR,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,28,9:58:00,MRS,3,4.2,,HECR,30,704,2304,,APCL,11.3,YP,Y,985153000355715,279,10,O,N,985153000406278,280,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,7,5,3,3,
1228,28,10:50:00,MRS,3,4.2,,HECR,30,,2305,,APCL,7.8,O,N,985153000405176,281,9.6,YP,N,985153000400358,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,29,12:34:00,MRS,3,4.7,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,29,12:53:00,MRS,3,4.7,,HECR,35,,1304,,APCL,6.5,O,N,985153000351293,283,8,YP,N,985153000402617,284,6,,,,,6.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
1196,29,13:35:00,MRS,3,4.7,,HECR,30,701,2306,,APCL,5.6,YR,N,985153000403806,285,10.5,YP,Y,985153000371766,286,10.6,O,N,985153000404325,287,6.8,YP,N,985153000403443,288,5.1,YR,N,9.85153E+14,289,,,,,,,,,,,,,,,,These fish swim back and forth between anem 2306 and 2307
401,29,13:35:30,MRS,3,4.7,,HECR,30,1303,2307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,29,13:41:00,MRS,3,4.6,,HECR,40,,702,,APPE,9.0,,,,,9,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,29,13:42:00,MRS,3,3.8,,HECR,35,,,,APPE,7.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,31,9:33:00,MRS,3,3.7,,HECR,30,,2309,,APCL,9.9,YP,Y,985153000375761,290,9.3,O,N,985153000402786,291,5.9,YR,Y,985153000373270,292,3.0,YR,,,,,,,,,,,,,,,,,,,,,,,,Old tag is unreadable
1186,31,10:03:00,MRS,3,4.5,,MADO,30,,2310,,APCL,6.6,YP,N,985153000403302,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,31,10:07:00,MRS,3,5.0,,MADO,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,31,10:10:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visibility decreasing from 7m to 2m
1104,31,10:17:00,MRS,3,4.6,,STME,30,,2311,,APCL,7.3,O,N,985153000399514,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Old tag is unreadable, Cecil is familiar with this anem and says there are usually 2 large fish here that are absent today."
1158,31,10:34:00,MRS,3,2.8,,HECR,30,,2312,,APCL,10.1,YP,N,985153000402348,295,9,O,N,985153000404654,296,3,YR,,,,3.0,YR,,,,,,,,,,,,,,,,,,,APPE,2.5,2,,,Old tag is unreadable
1081,31,10:46:00,MRS,3,2.9,,HECR,30,,2313,,APCL,9.0,YP,Y,985153000371463,297,8.7,O,N,985153000407490,298,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,5,7,,,
406,31,10:50:00,MRS,3,3.2,,EMPT,,,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cecil believes the anemone at 2313 is the same anemone but has moved (the anemone at 2313 is large and wasn't there before)
1199,31,11:08:00,MRS,3,3.5,,MADO,10,,2314,,APCL,9.7,O,N,985153000404043,299,10.8,YP,Y,985153000371477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,32,10:02:00,MRS,3,1.6,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,32,10:07:00,MRS,3,1.1,,HECR,20,,2315,,APCL,4.9,YR,N,,300,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,32,10:17:00,MRS,3,1.6,,HECR,20,,2317,,APCL,8.6,O,N,985153000401709,303,5.8,YR,N,985153000404885,304,7,YP,,,,,,,,,,,,,,,,,,,,,,,,APPE,3,,,,
1166,32,10:23:00,MRS,3,1.6,,HECR,15,,2316,,APCL,6.6,YP,N,985153000402774,301,5.2,W,N,985153000404810,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,32,10:25:00,MRS,3,1.6,,HECR,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,32,10:44:00,MRS,3,1.1, ,HECR,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,32,10:44:00,MRS,3,1.1, ,HECR,15,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,32,10:45:00,MRS,3,1.1,,HECR,20,,379,,APPE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,32,10:47:00,MRS,3,1.0,,HECR,20,,380,,APCL,3.0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,32,10:48:00,MRS,3,1.3,,HEMA,10,,,,APCL,3.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,32,10:49:00,MRS,3,1.1,,HECR,15,,,,APCL,3.5,YR,N,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unreadable old anemone tag
416,32,10:57:00,MRS,3,1.1,,HEMA,25,,,,APPE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,32,11:23:00,MRS,3,2.8,,HECR,20,377,2318,,APCL,9.8,YP,N,985153000403050,306,8.2,O,N,985153000405045,307,6,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
417,32,11:32:00,MRS,3,1.6,,HEMA,10,,,,APCL,5.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,33,13:40:00,MRS,3,3.3,,HECR,30,,31,,APCL,7.9,O,N,985153000401168,308,8.4,YP,N,985153000401758,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed the anem_id from 51 to 31 because anem 51 is at Visca.
1232,33,14:05:00,MRS,3,1.9,,HECR,25,,,,APCL,7.0,O,N,985153000405440,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,33,14:16:00,MRS,3,3.2,,HECR,25,,,,APCL,8.2,O,N,985153000403414,311,9,YP,N,985153000404724,312,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,33,14:18:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One small clump of seagrass
419,33,14:19:00,MRS,3,1.8,,HECR,5,,,,APCL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,33,14:34:00,MRS,3,1.5,,HECR,30,,,,APCL,8.6,YP,N,985153000401581,313,7.8,O,N,985153000400484,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,33,14:36:00,MRS,3,1.5,,HECR,25,,,,APPE,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,33,14:50:00,MRS,3,3.1,,HECR,15,,,,APCL,7.5,YP,N,985153000400354,315,5.5,O,N,985153000404621,316,3,YR,,,,3.0,YR,,,,,,,,,,,,,,,,,,,,,,,,
421,34,9:52:00,MRS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reef starts
422,34,9:59:00,MRS,3,2.4,,HECR,25,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,34,10:37:00,MRS,3,1.8,,ENQD,20,,,,APFR,10.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,34,11:21:00,MRS,3,1.9,,HECR,30,,,,APCL,7.9,YP,N,985153000399808,323,10.2,YP,N,985153000407436,324,7.6,O,N,985153000401757,325,5.7,YP,N,985153000402996,326,9.9,YR,N,985153000353755,327,9.2,O,N,985153000400004,328,,,N,985153000400004,,,,,,,
1133,34,11:21:00,MRS,3,1.9,,HECR,30,,2401,,APCL,7.8,O,N,985153000401058,317,7,YP,N,985153000401018,318,5.2,YR,N,985153000402002,319,7.2,O,N,985153000406941,320,7.5,O,N,985153000404102,321,5.9,YR,N,985153000407650,322,,,N,985153000407650,,,,,,,
423,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,34,11:21:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,34,11:26:00,MRS,3,1.9,,HECR,30,,2402,,APCL,6.6,O,N,985153000403144,329,4.9,YR,N,,330,4.1,YR,N,,331,,,,,,,,,,,,,,,,,,,,,,,,,,
433,34,11:26:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,34,11:26:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,34,11:26:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,34,11:26:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,34,11:26:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,34,11:26:00,MRS,3,1.9,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,34,11:29:00,MRS,3,1.8,,HECR,25,,2403,,APCL,7.5,O,N,985153000403888,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,34,11:37:00,MRS,3,2.4,,HECR,30,,2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,34,11:41:00,MRS,3,2.3,,HECR,20,,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,34,11:42:00,MRS,3,2.2,,HECR,30,,2405,,APCL,9.0,YP,N,985153000402712,332,9,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,34,11:44:00,MRS,3,2.0,,HECR,25,,1183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,34,11:45:00,MRS,3,2.0,,HECR,5,,,,APCL,5.0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,34,11:46:00,MRS,3,1.6,,HECR,10,,,,APCL,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,34,11:47:00,MRS,3,1.8,,HECR,25,,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,34,11:48:00,MRS,3,2.0,,MADO,30,,,,APCL,9.0,YP,,,,5,YR,,,,3,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,34,11:55:00,MRS,3,2.2,,HECR,30,1091,2406,,APCL,6.7,O,N,985153000401554,334,3.7,YR,N,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,34,12:02:00,MRS,3,2.2,,HECR,15,,2407,,APCL,3.8,YR,,,336,3.5,YR,,,,2,YR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,34,12:05:00,MRS,3,2.4,,HECR,30,,,,APPE,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,34,12:17:00,MRS,3,2.4,,HECR,30,,2408,,APCL,9.1,O,N,985153000403342,338,6.6,Y,N,985153000403340,339,8.9,O,N,985153000403514,340,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,34,12:17:00,MRS,3,2.5,,HECR,30,,2409,,APCL,5.3,YR,N,985153000406110,341,5.6,YP,N,985153000403068,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,34,12:36:00,MRS,3,2.5,,HECR,35,,2087,,APCL,6.2,Y,N,985153000406356,343,8.2,YP,N,985153000406518,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,35,14:42:00,MRS,3,1.5,,HEMA,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,35,14:55:00,MRS,3,2.1,,HECR,15,,2410,,APCL,5.8,YR,N,985153000407062,345,3.5,YR,,,346,2,YR,,,,2.0,YR,,,,,,,,,,,,,,,,,,,,,,,,
449,35,14:57:00,MRS,3,2.2,,HECR,20,,,,APPE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,35,14:58:00,MRS,3,2.3,,HECR,35,,,,APPE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,35,15:04:00,MRS,3,1.9,,HECR,35,,,,APPE,9.0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,35,15:28:00,MRS,3,2.4,,MADO,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,35,15:32:00,MRS,3,2.3,,HECR,25,,2131,,APCL,8.9,YP,N,985153000400569,347,6.3,O,N,985153000403433,348,4.9,YR,N,,349,,,,,,,,,,,,,,,,,,,,,,,,,,
453,36,10:28:00,MRS,3,1.3,,HECR,25,,,,APPE,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,36,10:33:00,MRS,3,1.6,,HECR,35,,2411,,APCL,7.7,O,N,985153000370992,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APPE,3,,,,
454,36,10:33:30,MRS,3,1.6,,HEMA,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,36,10:36:00,MRS,3,1.5,,HECR,30,,,,APCL,7.6,YP,N,985153000364372,357,6.1,YP,N,985153000368181,358,7.8,O,N,985153000367901,359,5.3,YR,N,985153000356802,360,4.6,YR,N,,361,5.4,YR,N,985153000355953,362,,,,,,,,,,,
1074,36,10:36:00,MRS,3,1.5,,HECR,30,1092,2412,,APCL,5.6,YR,N,985153000370445,351,8.8,O,N,985153000356829,352,8.7,O,Y,985153000403055,353,6.7,O,N,985153000369788,354,7.3,O,N,985153000353954,355,6.3,YR,N,985153000356423,356,,,,,,,,,,,
1040,36,10:36:00,MRS,3,1.5,,HECR,30,,,,APCL,9.2,YP,N,985153000356779,363,5.4,YR,N,985153000355248,364,8.1,YP,N,985153000372650,365,8.5,O,N,985153000371280,366,7.1,O,N,985153000368530,367,6.1,YR,N,985153000355793,368,,,,,,,,,,,
455,36,10:36:00,MRS,3,1.5,,HECR,30,,,,APCL,4.3,YR,N,,369,8.1,O,N,985153000354705,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,36,10:36:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,36,10:36:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,36,10:36:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,36,10:36:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,36,10:36:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,36,10:36:00,MRS,3,1.5,,HECR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,36,12:22:00,MRS,3,1.6,,HECR,10,,2413,,APCL,6.6,Y,N,985153000354678,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,36,12:31:00,MRS,3,1.7,,HECR,20,,2414,,APCL,6.4,YR,N,985153000372882,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,36,12:38:00,MRS,3,1.9,,HECR,25,1183,2415,,APCL,8.1,YP,N,985153000355917,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
